CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase
22533,147,Jake,Liu,1994-02-03,M,M,20000,0,Manual,0,2,Residenz Straße 431,,1 (11) 500 555-0155,2019-05-30
22534,202,Suzanne,Liang,1995-02-13,S,F,30000,0,Clerical,1,1,"336, quai Paul Doumer",,1 (11) 500 555-0116,2019-06-21
22535,237,Rachael,Prasad,1995-02-14,M,F,40000,1,Skilled Manual,1,0,6557 Artnell Ct.,,1 (11) 500 555-0111,2019-05-19
22536,262,Brianna,Rogers,1995-05-22,M,F,40000,1,Skilled Manual,1,0,1356 Grove Way,,1 (11) 500 555-0199,2019-05-20
22537,160,Xavier,Jenkins,1994-06-22,S,M,20000,0,Manual,0,2,Waldstr 76,,1 (11) 500 555-0136,2019-06-16
22538,224,Bianca,Wang,1993-01-10,S,F,10000,0,Manual,1,2,3230 Hamilton Ave,,1 (11) 500 555-0173,2019-07-27
22539,276,Randall,Sanz,1993-03-11,S,M,20000,0,Manual,0,2,3001 Mt. Etna,,1 (11) 500 555-0177,2018-11-27
22540,231,Latasha,Ramos,1993-08-22,S,F,20000,0,Manual,0,2,370 Treat Blvd,,1 (11) 500 555-0186,2018-10-26
22541,151,Stefanie,Martinez,1993-12-26,S,F,30000,0,Clerical,0,1,Im Himmelsweg 27,,1 (11) 500 555-0120,2018-10-31
22542,201,Teresa,Alvarez,1994-10-08,S,F,30000,0,Clerical,1,1,"57bis, boulevard du Montparnasse",,1 (11) 500 555-0139,2019-04-26
22543,547,Jeremy,Campbell,1993-08-22,S,M,40000,0,Skilled Manual,1,0,6897 Pome Court,,520-555-0139,2018-09-21
22544,62,Maria,Evans,1992-10-03,M,F,50000,0,Skilled Manual,1,0,6287 Strasbourg Lane,,486-555-0199,2018-08-08
22545,51,Brittany,Bryant,1992-06-19,M,F,50000,0,Skilled Manual,1,0,410 Wheel Ave.,,145-555-0142,2019-02-06
22546,543,Nicholas,Jones,1991-10-25,M,M,40000,4,Skilled Manual,1,3,1064 Slavio,,173-555-0158,2019-02-22
22547,343,Elijah,Flores,1991-10-03,S,M,70000,0,Skilled Manual,1,0,6465 Brushcreek Dr,,337-555-0173,2018-11-08
22548,358,Angela,Brooks,1991-10-02,M,F,70000,0,Skilled Manual,1,0,1821 Mt. Hood Circle,,142-555-0138,2019-07-05
22549,631,Isabel,Russell,1991-07-19,M,F,70000,0,Skilled Manual,1,0,9684 La Vista Avenue,,687-555-0112,2018-09-03
22550,278,Kristopher,Rana,1981-03-10,M,M,10000,0,Manual,1,0,4663 Hoek Maple Court,,1 (11) 500 555-0197,2019-02-18
22551,159,Andy,Rubio,1982-06-26,S,M,20000,0,Clerical,1,0,Altendorfer Straße 570,,1 (11) 500 555-0129,2019-05-01
22552,222,Andrea,Rusko,1982-09-09,S,F,20000,0,Clerical,0,0,"4, avenue des Ternes",,587-555-0100,2018-12-30
22553,262,Melinda,Vazquez,1955-06-08,M,F,30000,0,Clerical,0,0,8546 Wilson Court,,1 (11) 500 555-0131,2019-01-07
22554,277,Gilbert,Xu,1978-05-20,M,M,10000,0,Manual,0,0,3128 Second Street,,1 (11) 500 555-0155,2018-09-12
22555,223,Ethan,Taylor,1978-09-06,M,M,20000,0,Manual,1,0,"11, avenue du Président-Kennedy",,1 (11) 500 555-0196,2019-03-18
22556,224,Oscar,Griffin,1978-04-09,S,M,20000,0,Manual,1,0,"59, place de la Concorde",,1 (11) 500 555-0176,2019-01-14
22557,243,Jason,Scott,1977-02-14,S,M,10000,0,Manual,0,0,9944 Maywood Lane,,1 (11) 500 555-0147,2019-02-01
22558,272,Ernest,Ye,1977-04-10,M,M,10000,0,Manual,1,0,3550 Mildred Ln,,1 (11) 500 555-0161,2018-11-27
22559,279,Stacy,Vazquez,1977-11-12,S,F,10000,0,Manual,1,0,1453 Asilomar Dr.,,1 (11) 500 555-0179,2018-08-17
22560,231,Casey,Jai,1977-07-16,S,F,10000,0,Manual,1,0,8019 Via Romero,,1 (11) 500 555-0159,2018-10-25
22561,185,Katie,Nara,1977-02-28,S,F,10000,0,Manual,0,0,"94, avenue du Port",,1 (11) 500 555-0189,2019-01-26
22562,221,Kelli,Li,1976-04-07,S,F,10000,0,Manual,1,0,"1281, boulevard Beau Marchais",,1 (11) 500 555-0114,2018-09-15
22563,174,Darren,Weber,1976-06-22,S,M,10000,0,Manual,0,0,Parise Straße 6446,,1 (11) 500 555-0160,2019-03-29
22564,264,Autumn,Sun,1976-09-23,M,F,20000,0,Clerical,1,0,9192 Dublin Court,,1 (11) 500 555-0115,2019-04-04
22565,166,Brenda,Subram,1976-02-12,S,F,20000,0,Clerical,0,0,Pflugstr 8525,,1 (11) 500 555-0113,2019-05-22
22566,233,Damien,Pal,1975-01-04,S,M,10000,0,Manual,1,1,2803 E. Cypress Rd.,,1 (11) 500 555-0119,2019-05-29
22567,201,Glenn,Zhu,1957-01-27,M,M,20000,0,Clerical,1,0,"6, rue de Courtaboeuf",,1 (11) 500 555-0154,2018-12-11
22568,165,Autumn,Wu,1957-05-22,S,F,20000,0,Clerical,1,0,Am Kreuz 4095,Verkaufsabteilung,1 (11) 500 555-0184,2019-01-18
22569,258,Johnny,Goel,1957-12-02,M,M,30000,0,Clerical,1,0,5869 Clayton Road,,1 (11) 500 555-0155,2018-09-20
22570,273,Jackson,Yang,1959-07-08,S,M,30000,0,Clerical,1,0,4290 Wellington Avenue,,1 (11) 500 555-0111,2019-05-04
22571,9,Armando,Vazquez,2000-02-10,M,M,10000,0,Manual,1,1,4628 Mountain View Place,,1 (11) 500 555-0113,2017-11-08
22572,19,Karen,Cai,2000-11-03,M,F,10000,0,Manual,1,1,748 Whitehall Drive,,1 (11) 500 555-0114,2017-11-26
22573,4,Lance,Sanz,2000-03-26,S,M,10000,0,Manual,0,1,8327 Roundhouse Place,,1 (11) 500 555-0136,2017-11-23
22574,13,Randy,Zheng,1999-03-21,M,M,10000,0,Manual,0,1,4798 San Benito Dr.,,1 (11) 500 555-0182,2018-12-05
22575,35,Orlando,Blanco,2000-08-19,S,M,20000,0,Clerical,0,0,5135 Oak Park Blvd.,,1 (11) 500 555-0153,2017-11-02
22576,11,Tony,Xu,2000-12-24,S,M,20000,0,Clerical,0,0,8489 Barbie Dr.,,1 (11) 500 555-0154,2017-11-02
22577,13,Bryant,Sai,2000-06-02,M,M,20000,0,Clerical,1,0,8500 Byers Rd.,,1 (11) 500 555-0180,2017-11-30
22578,37,Juan,Vazquez,1997-10-12,S,M,10000,0,Manual,0,2,2736 Scottsdale Rd,,1 (11) 500 555-0182,2017-11-10
22579,13,Kara,Lal,1996-04-17,S,F,10000,1,Manual,0,0,7340 Pine Creek Way,,1 (11) 500 555-0174,2017-11-17
22580,23,Alexis,Long,1999-04-07,S,F,10000,1,Manual,0,0,3376 Jacaranda Dr.,,1 (11) 500 555-0174,2017-11-03
22581,19,Theresa,Vazquez,1999-08-20,M,F,20000,0,Clerical,0,0,5227 Sutton Circle,,1 (11) 500 555-0116,2017-11-11
22582,27,Evelyn,Madan,1999-11-17,S,F,20000,0,Clerical,0,0,8162 Zacatecas,,1 (11) 500 555-0137,2017-11-07
22583,25,Troy,Sara,1997-08-12,S,M,20000,0,Manual,1,0,1002 N. Spoonwood Court,,1 (11) 500 555-0139,2017-11-16
22584,211,Meagan,Lopez,1981-04-05,S,F,20000,1,Manual,1,0,"36, rue de Berri",,1 (11) 500 555-0135,2018-12-28
22585,144,Kelvin,He,1981-07-20,S,M,30000,0,Clerical,0,0,Alderweg 1849,,1 (11) 500 555-0157,2018-11-29
22586,279,Derek,Shen,1981-01-07,M,M,30000,0,Clerical,0,0,7884 Power Ave.,,1 (11) 500 555-0174,2019-05-29
22587,150,Gina,Alonso,1980-06-25,S,F,20000,1,Manual,0,0,Kapellstr 4924,,1 (11) 500 555-0114,2018-11-02
22588,239,Teresa,Martin,1980-10-17,S,F,20000,1,Manual,1,0,9608 Grammercy Lane,,1 (11) 500 555-0191,2019-01-10
22589,262,Cynthia,Suri,1980-04-01,S,F,20000,1,Manual,1,0,1075 San Miguel Circle,,1 (11) 500 555-0167,2019-02-28
22590,171,Oscar,Hughes,1979-10-04,M,M,20000,0,Manual,0,1,Platz des Landtags 55,,1 (11) 500 555-0132,2018-11-14
22591,147,Jon,Becker,1978-04-10,S,M,30000,0,Clerical,0,0,Helsenbergbogen 2,,1 (11) 500 555-0155,2018-11-24
22592,269,Lindsey,Anand,1980-02-02,S,F,30000,0,Clerical,1,0,1915 Seawind Dr.,,1 (11) 500 555-0155,2019-05-19
22593,190,Thomas,Johnson,1980-09-16,S,M,30000,0,Clerical,0,0,"22, avenue de Malakoff",,1 (11) 500 555-0170,2019-02-27
22594,231,Gabriella,James,1980-11-22,M,F,30000,0,Clerical,0,0,5886 Book Rd,,1 (11) 500 555-0137,2019-05-07
22595,180,Nicolas,Xie,1980-09-21,M,M,40000,0,Clerical,1,0,"64, rue des Grands Champs",,1 (11) 500 555-0111,2019-01-07
22596,248,Omar,Xu,1979-05-12,M,M,30000,0,Clerical,1,0,4789 Estrada,,1 (11) 500 555-0110,2019-05-04
22597,140,Rachael,Chandra,1979-09-25,M,F,30000,0,Clerical,1,0,Kulmer Straße 4636,,1 (11) 500 555-0121,2018-11-17
22598,163,Donald,Sanchez,1979-04-03,S,M,30000,0,Clerical,0,0,Welt Platz 990,,1 (11) 500 555-0141,2018-11-27
22599,244,Philip,Gill,1979-09-13,M,M,40000,0,Clerical,0,0,2988 Wightman Lane,,1 (11) 500 555-0132,2019-05-14
22600,241,Maurice,Kumar,1978-08-13,S,M,30000,0,Clerical,1,0,5846 Premier Place,,1 (11) 500 555-0189,2019-06-18
22601,183,Aimee,Gao,1978-07-24,M,F,30000,0,Clerical,0,0,"67, rue des Berges",,1 (11) 500 555-0111,2019-02-23
22602,275,Kelli,Andersen,1990-11-05,S,F,10000,2,Manual,1,0,1826 Village Road,,1 (11) 500 555-0131,2019-06-09
22603,189,Autumn,He,1990-09-04,S,F,10000,2,Manual,1,0,"242, avenue de la Gare",,1 (11) 500 555-0182,2019-02-28
22604,243,Wyatt,Simmons,1990-09-08,S,M,20000,0,Manual,1,1,143 Pecan Pl.,,1 (11) 500 555-0114,2019-06-14
22605,273,Derrick,Schmidt,1990-03-05,S,M,20000,0,Manual,0,1,6084 Norris Court,,1 (11) 500 555-0156,2019-06-14
22606,149,Alfredo,Hernandez,1990-03-17,S,M,20000,0,Manual,1,1,Karl Liebknecht str 299,,1 (11) 500 555-0142,2018-11-07
22607,171,Whitney,Gonzalez,1990-03-04,S,F,20000,0,Manual,0,1,Heidestieg Straße 2664,,1 (11) 500 555-0140,2018-12-15
22608,233,Arthur,Munoz,1989-05-06,S,M,10000,2,Manual,1,0,2199 Laverne Way,,1 (11) 500 555-0117,2019-06-19
22609,141,Clarence,Cai,1990-07-20,M,M,30000,0,Clerical,1,0,Auf der Krone 493,,1 (11) 500 555-0126,2018-12-09
22610,163,Brent,Chen,1990-10-17,M,M,30000,0,Clerical,1,0,Kampstr 5998,,1 (11) 500 555-0197,2018-12-06
22611,267,Chad,Deng,1990-05-13,M,M,40000,0,Clerical,1,0,975 Harris Circle,,1 (11) 500 555-0167,2019-05-27
22612,191,Franklin,Huang,1989-06-14,S,M,20000,0,Manual,0,1,"3355, rue de Longchamp",,1 (11) 500 555-0157,2019-02-08
22613,264,Dale,Luo,1989-06-20,S,M,20000,0,Manual,0,1,3913 Euclid Ave.,,1 (11) 500 555-0128,2018-07-14
22614,255,Tommy,Shan,1989-11-11,S,M,30000,0,Clerical,1,0,7833 Cook Pkwy,,1 (11) 500 555-0113,2018-07-22
22615,157,Misty,Xu,1989-04-17,S,F,30000,0,Clerical,0,0,Postenweg 2428,,1 (11) 500 555-0142,2018-12-21
22616,258,Jake,Zhang,1989-08-18,S,M,40000,0,Clerical,1,0,2901 Ninth Avenue SW Court,,1 (11) 500 555-0179,2019-05-31
22617,117,Andres,Nath,1989-08-20,M,M,40000,0,Clerical,1,0,Wolfgangstraße 10,,1 (11) 500 555-0159,2019-06-18
22618,244,Rosa,Cai,1989-08-01,M,F,40000,0,Clerical,1,0,302 Camelback Ct.,,1 (11) 500 555-0129,2019-06-08
22619,147,Robin,Hernandez,1989-02-11,S,F,50000,0,Skilled Manual,0,0,Wallstr 824,,1 (11) 500 555-0128,2019-06-14
22620,157,Stefanie,Suri,1989-03-13,S,F,50000,0,Skilled Manual,0,0,Heiderweg 4982,,1 (11) 500 555-0154,2018-08-13
22621,162,Xavier,Davis,1989-12-09,M,M,50000,0,Skilled Manual,1,0,Winter der Böck 441,,1 (11) 500 555-0173,2018-10-23
22622,257,Neil,Sanz,1972-05-13,M,M,10000,0,Manual,0,2,9667 Argonne Drive,,1 (11) 500 555-0153,2019-02-28
22623,176,Jamie,Suarez,1972-03-01,S,M,10000,0,Manual,0,2,Am Grossen Dern 46,,1 (11) 500 555-0146,2018-12-30
22624,189,Sandra,Wu,1971-10-18,M,F,10000,0,Manual,0,2,"70, place de la République",,1 (11) 500 555-0167,2019-07-05
22625,221,Meagan,Patel,1988-07-24,S,F,10000,3,Manual,1,0,"766, rue de Berri",,1 (11) 500 555-0128,2018-08-29
22626,208,Arturo,Anand,1988-03-25,S,M,10000,3,Manual,1,0,"1112, rue des Grands Champs",,1 (11) 500 555-0187,2019-02-08
22627,144,Shawna,Sharma,1988-05-17,S,F,20000,1,Manual,0,0,Hansaallee 59,,1 (11) 500 555-0114,2018-12-27
22628,130,Marshall,Lu,1988-06-25,M,M,20000,1,Manual,1,1,Alderweg 4918,,1 (11) 500 555-0178,2018-12-06
22629,241,Matthew,Rodriguez,1943-08-03,M,M,40000,0,Clerical,1,0,9222 Roseann Drive,,1 (11) 500 555-0197,2018-12-08
22630,237,Roger,Wu,1988-10-08,M,M,30000,0,Clerical,1,0,5453 James Donlon Blvd.,,1 (11) 500 555-0116,2018-07-23
22631,237,Theodore,Serrano,1988-09-15,S,M,30000,0,Clerical,0,0,5071 Paradise Ct.,,1 (11) 500 555-0187,2018-07-10
22632,199,Tabitha,Perez,1988-04-12,M,F,40000,0,Clerical,1,0,"244, boulevard d´Albi",,1 (11) 500 555-0169,2019-02-09
22633,120,Claudia,Zhao,1988-10-05,S,F,40000,0,Clerical,1,0,Lützowplatz 5928,,1 (11) 500 555-0141,2018-11-09
22634,241,Giraldo,Sandoval,1988-05-27,S,F,40000,0,Clerical,1,0,6526 Creed Ave,,1 (11) 500 555-0196,2019-06-25
22635,244,Kristi,Hernandez,1988-01-14,S,F,40000,0,Clerical,0,0,4443 Virginia Lane,,1 (11) 500 555-0182,2019-06-12
22636,265,Stacey,Zhu,1988-05-14,S,F,40000,0,Clerical,0,0,8796 Walnut Ave.,,1 (11) 500 555-0175,2019-06-25
22637,267,Ana,Alexander,1988-12-16,M,F,40000,0,Clerical,1,0,8494 Military Way,,1 (11) 500 555-0181,2019-06-07
22638,161,Kristi,Gutierrez,1987-10-19,S,F,10000,3,Manual,1,1,Hunzinger Allee 664,,1 (11) 500 555-0147,2018-12-14
22639,239,Lori,Munoz,1987-04-10,S,F,20000,1,Manual,1,1,2934 Bentley St.,,1 (11) 500 555-0132,2018-08-24
22640,261,Caleb,Li,1987-06-17,M,M,20000,1,Manual,1,1,6387 Tanager Road,,1 (11) 500 555-0150,2018-08-17
22641,223,Abigail,Diaz,1987-03-24,S,F,20000,1,Manual,1,1,"34, route de Marseille",,1 (11) 500 555-0123,2019-03-21
22642,269,Garrett,Rivera,1987-04-24,S,M,20000,1,Manual,0,1,6541 Central Ave.,,1 (11) 500 555-0178,2018-08-18
22643,230,Brenda,Suri,1987-11-13,S,F,20000,1,Manual,1,1,7271 Adelaide St,,1 (11) 500 555-0180,2018-08-26
22644,147,Marc,Ortega,1987-03-16,S,M,30000,1,Clerical,1,0,Rotthäuser Weg 2200,,1 (11) 500 555-0167,2018-12-25
22645,184,Isabella,Murphy,1987-02-08,S,F,30000,1,Clerical,0,1,"9955, rue Ste-Honoré",,1 (11) 500 555-0117,2019-03-18
22646,247,Cara,She,1986-07-25,S,F,20000,1,Manual,0,1,4612 A St.,,1 (11) 500 555-0171,2018-08-20
22647,207,Taylor,Martinez,1987-11-27,S,F,40000,0,Clerical,0,0,"577, avenue de Villiers",,1 (11) 500 555-0150,2019-03-01
22648,222,Kaitlin,Srini,1987-10-03,S,F,40000,0,Clerical,0,0,"44bis, boulevard Saint Germain",,1 (11) 500 555-0184,2019-03-09
22649,184,Corey,Tang,1986-08-20,S,M,30000,1,Clerical,0,1,"31, place de Fontenoy",,1 (11) 500 555-0128,2019-03-23
22650,115,Kristina,Suri,1986-04-20,S,F,30000,1,Clerical,0,1,Kapellstr 4961,,1 (11) 500 555-0187,2018-12-09
22651,211,Frederick,Sara,1986-11-15,S,M,30000,1,Clerical,0,1,"410, rue de l´Esplanade",,1 (11) 500 555-0190,2019-03-25
22652,168,Gilbert,Shan,1985-12-02,S,M,20000,2,Manual,1,0,Heidestieg Straße 8224,,1 (11) 500 555-0156,2018-12-20
22653,256,Carolyn,Dominguez,1985-06-17,S,F,20000,2,Manual,1,0,9678 Redlands Way,,1 (11) 500 555-0199,2018-08-15
22654,215,Orlando,Romero,1985-09-22,S,M,20000,2,Manual,1,1,"8, rue de la Comédie",,1 (11) 500 555-0112,2019-03-19
22655,120,Lucas,Young,1985-04-16,S,M,20000,2,Manual,1,1,Alderstr 284,,1 (11) 500 555-0153,2019-01-17
22656,243,Willie,Goel,1984-04-25,S,M,10000,2,Manual,1,1,9440 Newell Ave.,,1 (11) 500 555-0186,2018-09-23
22657,273,Clinton,Suarez,1984-02-19,S,M,10000,2,Manual,1,1,4037 Trasher Road,,1 (11) 500 555-0133,2019-03-11
22658,220,Devin,Rodriguez,1984-11-17,S,M,20000,2,Manual,1,2,"30, allée des Princes",,1 (11) 500 555-0149,2019-05-09
22659,120,Shawna,Luo,1984-02-23,S,F,20000,2,Manual,1,2,Alderweg 20,,1 (11) 500 555-0185,2019-05-12
22660,155,Monica,Lopez,1984-07-16,S,F,20000,2,Manual,0,2,Postfach 11 05 00,,1 (11) 500 555-0183,2019-07-16
22661,215,Tracy,Shan,1984-08-06,M,F,30000,1,Skilled Manual,1,2,"58, rue des Berges",,1 (11) 500 555-0198,2019-05-03
22662,241,Tyrone,Carlson,1984-02-15,M,M,30000,1,Skilled Manual,1,2,6300 Colfax Street,,1 (11) 500 555-0193,2019-05-23
22663,191,Terrence,Deng,1986-02-18,S,M,30000,2,Manual,1,0,"995, rue de Courtaboeuf",,1 (11) 500 555-0158,2019-03-27
22664,187,Dawn,Yang,1986-06-22,M,F,40000,0,Professional,0,0,"8104bis, boulevard Saint Germain",,1 (11) 500 555-0181,2019-04-10
22665,120,Orlando,Diaz,1986-12-13,S,M,40000,0,Professional,0,0,Zollstr 28,,1 (11) 500 555-0163,2018-11-17
22666,159,Mayra,Srini,1986-11-16,M,F,40000,0,Professional,0,0,Herzogstr 5772,,1 (11) 500 555-0116,2018-12-18
22667,239,Roy,Rana,1986-04-14,S,M,40000,0,Professional,1,0,2910 Boyd,,1 (11) 500 555-0158,2018-07-07
22668,245,Adrienne,Hernandez,1986-05-28,M,F,40000,0,Professional,0,0,4067 Sandiago Drive,,1 (11) 500 555-0125,2018-07-20
22669,250,Lindsay,Raji,1986-08-20,S,F,40000,0,Professional,1,0,4371 Erie Dr.,,1 (11) 500 555-0180,2018-07-23
22670,278,Erika,Sanz,1986-08-01,M,F,60000,0,Skilled Manual,1,0,378 Canyon Road,,1 (11) 500 555-0132,2018-09-15
22671,243,Wyatt,King,1983-04-08,S,M,30000,2,Manual,1,0,3980 Bridge,,1 (11) 500 555-0184,2018-09-06
22672,241,Crystal,Wu,1983-07-08,S,F,30000,2,Clerical,1,0,7904 Eagle Peak Avenue,,1 (11) 500 555-0151,2019-01-02
22673,222,Andy,Gill,1983-11-12,S,M,30000,2,Clerical,1,0,"76, rue des Berges",,1 (11) 500 555-0152,2019-03-17
22674,120,Troy,Prasad,1983-06-23,S,M,30000,2,Clerical,1,0,Im Himmelsweg 89,,1 (11) 500 555-0151,2019-01-03
22675,196,Alexandra,Winston,1985-07-23,S,F,30000,2,Clerical,1,1,"7, place Beaubernard",Agence Taillefer,1 (11) 500 555-0160,2019-03-18
22676,193,Stefanie,Jordan,1985-04-15,S,F,30000,2,Clerical,1,1,"88, impasse Notre-Dame",,1 (11) 500 555-0157,2018-08-27
22677,132,Reginald,Carlson,1985-10-12,S,M,30000,2,Clerical,1,2,Marketplatz 5492,,1 (11) 500 555-0173,2019-05-15
22678,120,Sydney,Lee,1984-03-20,M,F,40000,0,Skilled Manual,1,0,Alte Landstr 722,,1 (11) 500 555-0116,2019-01-17
22679,159,Derrick,Dominguez,1984-05-03,M,M,40000,0,Skilled Manual,1,0,Auf der Krone 499,,1 (11) 500 555-0177,2019-03-03
22680,151,Lee,Suarez,1984-04-12,M,M,40000,0,Skilled Manual,1,0,Heiderplatz 772,,1 (11) 500 555-0192,2019-05-21
22681,220,Tristan,Barnes,1983-11-20,S,M,30000,2,Clerical,1,2,"1208, rue Maillard",,1 (11) 500 555-0126,2018-12-12
22682,226,Willie,Luo,1983-11-26,S,M,30000,2,Clerical,0,2,"76, rue de Berri",,1 (11) 500 555-0143,2019-07-20
22683,190,David,Garcia,1983-09-03,S,M,30000,3,Clerical,1,0,"6699, rue de Longchamp",,1 (11) 500 555-0146,2018-11-19
22684,147,Lauren,Cooper,1983-05-16,M,F,40000,0,Skilled Manual,1,0,Haberstr 8,,1 (11) 500 555-0116,2019-05-30
22685,132,Barbara,Ma,1999-05-05,S,F,30000,3,Clerical,1,1,Zollhof 4822,,1 (11) 500 555-0175,2019-01-26
22686,251,Wayne,Anand,1999-03-12,S,M,30000,3,Clerical,1,2,3394 Near Drive,,1 (11) 500 555-0127,2018-09-12
22687,246,Javier,Jiménez,1983-11-11,M,M,40000,0,Skilled Manual,1,0,199 Buskirk Ave,,1 (11) 500 555-0114,2018-07-02
22688,121,Seth,Perez,1982-09-19,S,M,30000,0,Clerical,0,1,Auf dem Ufer 424,,1 (11) 500 555-0157,2019-01-26
22689,211,Gilbert,Zheng,1982-04-15,S,M,30000,0,Clerical,0,1,"8, rue Pierre-Demoulin",,1 (11) 500 555-0167,2019-04-17
22690,211,Kurt,Luo,1982-04-13,M,M,40000,0,Skilled Manual,1,1,"10bis, rue des Peupliers",,1 (11) 500 555-0156,2019-04-27
22691,219,Gerald,Raman,1982-06-20,M,M,40000,0,Skilled Manual,1,1,"75, avenue de la Gare",,1 (11) 500 555-0164,2019-04-19
22692,185,Paula,Alonso,1982-12-11,M,F,40000,0,Skilled Manual,1,1,"87, rue de l´Avenir",,1 (11) 500 555-0130,2019-05-18
22693,226,Darryl,Gao,1982-06-16,M,M,40000,0,Skilled Manual,1,1,Attaché de Presse,,1 (11) 500 555-0115,2018-08-06
22694,129,Molly,Kapoor,1998-01-06,S,F,30000,3,Clerical,1,2,Westheimer Straße 9,,1 (11) 500 555-0163,2019-01-08
22695,256,Darren,Martin,1998-08-17,S,M,30000,4,Clerical,1,3,5457 Woodcrest Dr.,,1 (11) 500 555-0174,2018-09-11
22696,191,Kari,Vazquez,1997-07-08,S,F,20000,0,Manual,1,1,"808, quai de Grenelle",,1 (11) 500 555-0162,2019-05-18
22697,221,Harold,Sara,1997-06-05,S,M,20000,0,Manual,0,1,"88, impasse Notre-Dame",,1 (11) 500 555-0185,2018-09-07
22698,211,Bradley,Andersen,1995-01-09,M,M,10000,0,Manual,0,2,Midi-Couleurs,,1 (11) 500 555-0155,2018-10-15
22699,160,Clarence,Chande,1995-08-25,M,M,10000,0,Manual,1,2,Wolfgangstraße 72,,1 (11) 500 555-0160,2019-05-26
22700,123,Gina,Serrano,1995-06-07,M,F,10000,0,Manual,0,2,Pappelallee 961,,1 (11) 500 555-0113,2019-01-19
22701,168,Anne,Navarro,1995-04-06,S,F,20000,0,Manual,0,1,Parise Straße 4552,,1 (11) 500 555-0185,2019-01-05
22702,215,Patricia,Gonzalez,1995-02-06,S,F,20000,0,Manual,0,1,"1442, rue des Pyrenees",,1 (11) 500 555-0128,2019-05-16
22703,211,Melvin,Raji,1996-07-08,S,M,20000,0,Manual,0,1,"211, quai de Grenelle",,1 (11) 500 555-0117,2019-07-10
22704,197,Bethany,Raje,1996-02-12,S,F,20000,0,Manual,0,1,"877bis, rue des Peupliers",,1 (11) 500 555-0161,2018-12-17
22705,125,Adriana,Kapoor,1996-03-25,S,F,20000,0,Manual,0,1,Berliner Platz 994,Einkaufsabteilung,1 (11) 500 555-0119,2018-08-15
22706,132,Andy,Ruth,1996-04-26,S,F,30000,0,Clerical,1,1,Kurfürstenstr 5444,,856-555-0100,2019-07-19
22707,171,Haley,Russell,1996-01-19,S,F,30000,0,Clerical,0,1,Pascalstr 7,,1 (11) 500 555-0119,2019-02-12
22708,219,Anne,Ruiz,1994-06-01,S,F,10000,0,Manual,1,2,"5, rue Lafayette",,1 (11) 500 555-0114,2019-03-13
22709,186,Tamara,Gao,1994-03-18,S,F,20000,0,Manual,0,2,"22, rue de Courtaboeuf",,1 (11) 500 555-0191,2019-03-16
22710,145,Trisha,Zhao,1994-10-10,M,F,20000,0,Manual,0,2,Königsteiner Straße 449,,1 (11) 500 555-0188,2018-10-20
22711,131,Isaiah,Hernandez,1993-04-09,S,M,30000,0,Clerical,0,1,Lützowplatz 528,,1 (11) 500 555-0163,2019-01-18
22712,184,Monique,Romero,1994-02-06,S,F,30000,0,Clerical,0,1,"16, rue des Grands Champs",,1 (11) 500 555-0145,2019-04-22
22713,49,Joseph,Miller,1976-03-05,S,M,70000,0,Professional,0,2,3570 Court Lane,,122-555-0193,2016-12-22
22714,64,Angelica,Alexander,1985-04-08,M,F,90000,4,Professional,1,3,1749 Champion Rd,,214-555-0150,2018-12-27
22715,66,Marcus,Watson,1985-11-18,M,M,90000,4,Professional,1,3,6542 Greenwood Pl.,,137-555-0164,2018-11-17
22716,614,Caleb,Nelson,1985-07-06,S,M,100000,1,Management,1,4,8404 Houston Ct.,,331-555-0117,2019-01-18
22717,644,Nicole,Watson,1985-05-10,M,F,100000,1,Professional,1,4,9218 Sanford St.,,259-555-0148,2019-01-10
22718,299,Zachary,Simmons,1985-06-11,M,M,110000,2,Management,1,3,7000 Hawes Street,,159-555-0168,2019-01-29
22719,311,Jesse,Brooks,1985-10-12,S,M,110000,2,Management,1,4,5121 Alta Vista,,839-555-0180,2019-01-19
22720,337,Jonathan,Alexander,1985-10-28,M,M,130000,1,Management,1,4,8784 Detroit Ave.,,150-555-0187,2019-06-28
22721,607,Colleen,Lin,1982-07-24,M,F,40000,3,Skilled Manual,1,2,1679 Via Doble,,993-555-0167,2019-02-08
22722,302,Tina,Fernandez,1982-07-19,S,F,70000,0,Professional,0,1,4265 Ashwood Drive,,249-555-0139,2019-01-21
22723,383,Alexander,Anderson,1962-12-05,M,M,60000,0,Management,1,2,9614 Warwick Dr.,,709-555-0162,2019-04-01
22724,315,Noah,Evans,1962-02-26,M,M,70000,0,Management,1,2,1640 Windmill Way,,377-555-0168,2019-01-29
22725,633,Richard,Gonzales,1963-07-23,M,M,60000,0,Management,1,2,8796 Altura Dr.,,621-555-0196,2019-02-04
22726,623,Anna,Morris,1963-11-15,M,F,60000,0,Management,1,2,7435 Ricardo,,232-555-0182,2019-06-30
22727,611,Jodi,She,1963-10-23,M,F,60000,0,Management,1,2,1510 American Beauty Dr.,,359-555-0153,2018-10-08
22728,49,Arianna,Russell,1963-03-25,M,F,70000,0,Management,1,2,5537 Virginia Hills,,179-555-0197,2018-08-28
